rating,review
__label__2 ,jeg købte en computer 15 september 09. leveringen var okey og det hele. da jeg fik installeret styresystem og det hele begyndte den så at give problemer under opstart. 8 ud af 10 gange kommer den med enten fejlmeddelelse under opstartsort skærm under opstart eller lukker pludselig ned under opstart. computeren har jeg testet med flere forskellige styresystemer som f.eks windows vistawindows 7 ultimate både 64 og x86 versionenwindows xpog windows 7 enterprise. men fejlen opstod ved alle systemer. ud over det har jeg prøvet 3 forskellige harddiske og hvis det ikke var nok så prøvede jeg også en anden mustastatur skærm og headsæt så jeg var sikker på det ikke var det der lavede ballade. alle 3 gange den har været inde hos komplett har jeg fået at vide at der intet galt er med den og de ikke kan se fejlen. får at være sikker på at det ikke kun var hjemme hos mig selv den fejlede på den måde har jeg afprøvet hos min mor og endda også været til et lan med den men fejlene opstod alle steder :(. så nu står jeg med en computer som dårlig nok virker og komplett som bare siger at jeg skal komme ind med den igen (igen igen) er ved at være træt af at skulle bringe og hente den computer ind til komplett får at få at vide at den intet fejler. så i bund og grund syntes jeg ikke de har gjordt nok trods at jeg har givet dem en vidio hvor det ses tydeligt at fejlen virkelig er det og det ikke bare er noget jeg finder på. mvh jonatan
__label__5 ,jeg købte en bordlader til en doro telefon fordi det var her jeg kunne få den billigst. det var nemt at bestille og varen kom også hurtigt. laderen var i en lille kassemen den havde de pakket ind i en større kasse. måske fordi de har erfaring for at de små kasser bliver væk ved posten. det ved jeg ikkemen hvis det er derfor er det da et super godt træk.
__label__5 ,jeg har handlet hos komplett et par gange nu og er ret tilfreds med deres service. det er altid der jeg starter med at kigge efter nyt elektronik når jeg har lyst til noget nyt.. det er sket at der er nogle ting der bliver sendt forkert eller at et grafikkort brænder sammen - men så sender man bare varen til komplett eller afleverer dem i deres pickup point og så får man en bytter. da jeg sendte mit grafikkort retur var de stoppet med at sælge den modelistedet opgraderede de så til en anden passende model og det var en ganske pæn uprade :-)
__label__1 ,jeg bestillte 5stk 328602 logitech cordless desktop mx3200 dk på deres side der var 28tilbage jeg fik betalt og går så tilbage til side og ser der er 14stk tilbage.. så skriver jeg med en supporter mandag for at høre hvornår det bliver sendt.. så siger han jeg ikke får nogen da de var udsolgt da jeg købte dem.. sage så til ham at der var 14stk tilbage da var færdi med at købe men det ville han ikke tro på... syndes det under alt kretik at i behandler jers kunder på den mådeog i ikke gør mere for jeres kunder.. i skulle tænke mere på jers kunder !!!!!!!!
__label__5 ,bestilte 2 bærbare computere til familien til en yderst lækker prisnår man tænker på hvad jeg fik for pengene. inden jeg bestilte dem havde jeg dog et spørgsmål vedr. computerne. jeg skrev ind sen aften og fik svar næste morgen på mit spørgsmål. de bærbare blev sendt torsdag fra deres hovedlager i norge og havde dem mandag.
__label__5 ,her kommer en længere afhandlingmen rosen skal de sgu ha'jeg starter ud med at bestille et hd4890 demokort fra komplett. da det er defektsender jeg det til rma. (det sker jo nogle gange). samme dag har de et super tilbud på hd5830og da jeg forventer at jeg få pengene tilbage på hd4890som jo var et demokortskynder jeg mig at bestille et hd5830. komplett havde så tilfældigvis et hd4890 demokort på lagersom de vælger at sende til mig. så står jeg dermed 1 grafikkort jeg ikke kan bruge. jeg ringer til komplettog jeg skal bare nægte modtagelsen af hd4890 kortetså giver de mig pengene tilbageog mit problem er løst.super at komplett er så fleksibleog ikke siger det er bare ærgeligt.tak casper mogensensuper service!
__label__3 ,jeg bestilte en søndag et lady gaga headphones fra monster .. fino fino jeg finder dog ud af efter jeg har bestilt at eplehuset i roskilde (hvor jeg bor) har det på lager i butikken. men jeg kan ikke annullere ordren!? det har alle andre site da .. da jeg ringede til dem om mandagen for at hører om det kunne nåsblev jeg smidt af linjen hele tiden .. så prøvede jeg chatten. jeg fik afvide det var for sent og deres telefoner var nede pt. da jeg en onsdag som ham supporten sagde jeg ville modtage den ikke havde ville jeg hører om de kunne se om den var ankommet til dk. jeg blev også smidt af chatten her. dog vil jeg så sige at jeg tilfældigvis var væk en halv time og der havde fragt manden været der .. så leveringen overholder de.jeg synes så det er pebret at man skal betale fragt ved en varer som koster 899 -
__label__5 ,bestilte et fjersyn samt et lydsystem kl. 16:52modtog en bestillingsbekræftelse kl. 16:56modtog ordrebekræftelsen 20:03... og fik opringningen fra bring dagen efter om formiddagender ville høre om jeg var hjemme senere på dagen...aldrig har jeg oplevet så hurtig ekspedition. stor ros til komplett data for at arbejde så godt sammen med fragt-firmaet.
__label__5 ,købte en dvb-t tuner til min computer - hurtig levering til prisen. alt i alt en god handel...
__label__5 ,hej allekøbte et henry kloss anlæg her for 1 5 år siden. højtalerne gik i stykker for et par uger siden og jeg fik straks en refundering af beløbet da anlægget var gået ud af produktion. mange virksomheder ville nok have prøvet at slippe udenommen jeg mærkede ingen problemer ved refunderingen. super.mvh tina
__label__5 ,erfaringer med køb af aliph jawbone prime bluetooth headset. meget hurtig levering og god information undervejs - det er jo nemt nok. det der skiller fårene fra bukkene ernår der opstår efterservicebehov. mit headset opgav desværre ævred: batteriet gik ned. kontakt til komplett - oprettelse af rma - respons på samme - og levering af erstatning gik både hurtigt og uden gnidninger. sådan!
__label__5 ,super hurtig levering. bestilte søndag og modtog varen tirsdag. computeren fejler intet og var forsvarligt indpakket. prisen var yderst konkurrencedygtig. har ikke haft brug for kundeservice endnumen forventer en god behandling hvis det skulle blive nødvendigt. kan klart anbefale komplett.dk
__label__5 ,købte en mp3 afspillerder blev leveret hurtigt og sikkert. den ene høretelefon gik i stykker efter ca. 5-6 måneders brug. der var ingen problem med reklamationen hos komplett.dk og fik tilsendt en helt ny afspiller hurtigt efter at have anmeldt en rma sag. komplett oplyste under hele forløbet status på sagen.komplett.dk kan anbefales
__label__5 ,bestilte en bundkort hos komplett sendte det til rma da jeg mente der var fejl på kortetmen deres test afsløredeat det ikke fejlede noget.så brugte jeg min fortrydelseret og fik pengene tilbagede er gået ind på kontoen idag.jeg kan godt anbefale komplettdet er en virksomhed der har styr på tingene og næste gang jeg skal have hardware køber jeg ved dem.
__label__2 ,d. 9/1 bestilte vi en del varermen efter en uge var der stadigvæk ingen besked om hvornår vores pakker var klar til afhentning. så sendte vi en e-mail og senere samme dag modtog vi en mail om at varerne var blevet sendt. de dukkede endelig op d. 20/1. altsåvi blev nød til at vække dem på arbejdet for at få vores varer sendt! deres bestil i dagafhent i morgen kampagne holder ikkeihvertfald ikke her. vil helt klart ikke bestille derfra igen.
__label__5 ,jeg bestilte 4 gb ram da min pc trængte til dem. jeg har handlet på getmore og et par andre og har været okay tilfreds med hvad jeg har fået. men til forskel har det gået hurtigt med at få varene. bestilte dem søndag og fik dem tirsdag.god indpakning og de fungere som smurt. 5 stjerne fra mig.
__label__5 ,jeg vil gerne give komplett mine allerbedsre anbefalinger. jeg har for ca. 3 år sidenhandlet en gaming pc igennem multimedia world. servicen var desværre meget mangelfuld og da jeg senere fik hardwareproblemer bl.a. fordi de havde sat en for lille psu iblev det til noget af en slåskamp bare for at få det over garantien. så da jeg skulle købe en ny gaming pc vidste jeg med det sammeat det ikke skulle være hos dem.jeg havde egentlig forventet at det ca. var serviceniveauet for branchenså jeg havde ikke de store forventninger hos komplett. jeg forholdte mig egentlig bare til deres prisersom var ret konkurrencedygtige.je ringede derind og talte med en ekspedient i ca. 30 minutter om de krav jeg havde til hardwaren. han havde på ingen måde travlt og svarede tålmodigt på alle mine spørgsmål. jeg sagde jeg ville vende tilbagenår jeg havde undersøgthvad de andre kunne tilbyde på det samme setup. stadig var ekspedineten meget venligog sagde at jeg bare kunne vende tilbage såfremt at jeg ønskede at benytte deres tilbud.jeg betstemmer mig så for at købe alle delene hos komplettmen jeg laver en masse justeringer undervejssom jeg mailer til dem. jeg får altid et hurtigt svar tilbage gerne inden for 30 minutter. jeg talte også med ekspedieneten flere gange i telefonenog på intet tidspunkt var der ventetid på at komme igennem til deres kundeservice. da jeg valgte at tale med den samme ekspedient hver gaqngvar der selvfølgelig indimellemat han ikke var ledig pga. andre kundermen de så at han ville ringe tilbage inden for at kvarterhvilket han gjorde hver gang.så alt i alt en supertjekket serviceog utrolige venlig betjening. alle tidsfrister blev overholdtog tilmed en meget fornuftig pris på delene.
__label__5 ,det er bare en super hurtig service - kan kun varmt anbefales.ps der er hellere ikke nogen problemerhvis man sender noget retur
__label__5 ,- varerne er altid kommet til tiden. - det er altid den rigtige vare. - god e-mail information vedr. status etc. - god og kvik service i udleveringsbutikken i kbh.min seneste ordre var desværre et fejlkøb (min fejl)men komplett’s system virkede endnu engang – jeg fik krediteret købet. at jeg også blev krediteret fragtener helt uovertruffen.
__label__5 ,har bare 1 ting at sige. komplett kan deres og mere til. aldrig i mit liv har jeg fået så god service over nettet. aldrigde ved hva de snakker om. havde haft ringet rundt til mange!! virksomheder og spurgt om de kune ty hva er var galt med min pc men nej nej. så fik man fat på komplett og han snakkede stille og roligt og tog sig tid og forklarede tingene så man kunne forstå det hele. så nu min pc på vej til komplett hvorr jeg så har bestilt gtx 295 osv. og de sætter det i og sender min pc tilbage. komplett.dk once you try itthere is no turning back!
__label__5 ,køb af min vare forløb tilfredsstillende. jeg var også positivt overrasket over hvor hurtigt min rma sag gikda min vare gik i stykker ca. 6 måneder efter køb. meget stor ros herfra.
__label__5 ,jeg har handlet hos komplett i alt 8 gange og har hver gang været meget tilfreds med betjeningen.senest har jeg bestilt en komplett pc som blev samlet/leveret på den oplyste tid og jeg valgte at afhente den i deres pickup-center i hvidovre uden problemer og med effektiv betjening.pickup-centrene er klart det bedste ved komplett og gør at man kan spare et par dage på leveringen (mht. post dk). derudover er hjemmesiden overskuelig og nem at finde rundt i.priserne på ikke-pc varer kunne dog godt være noget lavere. her tænker jeg især på foto-udstyr som er noget dyrere end konkurrenternehvilket er underligt da pc-priserne er forholdsvis lave/på samme niveau.
__label__2 ,da jeg ville forudbestille en ny telefonbestilte jeg den på komplett.dk. leveringstidspunktet blev rykket flere gangeog til sidst måtte komplett annullere min ordreda de alligevel ikke ville få varen på lager.dog har jeg også haft en fin oplevelse med komplett tidligereså det har muligvis bare været en enkelt fejlermen ikke desto mindre synes jegat så stor en virksomhed burde vide bedre.
